Taxa,Taxonomy,Taxon
23243d1918a0ffb9a236c8a6b93b90d9,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Rickenellaceae;g__Peniophorella
233a8cc3b6c7a1103819274bf020715f,Others,k__Fungi;p__Others;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydiaceae_gen_Incertae_sedis;s__Rhizophydiaceae_sp;sh__SH0910346.10FU
244ac4b58aa7b9acb5fed7439da1168d,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae
24950078388aa20c04a3af250166a92a,Others,k__Fungi;p__Others;c__Others_cls_Incertae_sedis;o__Others_ord_Incertae_sedis;f__Others_fam_Incertae_sedis;g__Others_gen_Incertae_sedis;s__Others_sp;sh__SH0982454.10FU
24ab18ecc328009fd42f901c00de21c3,Others,k__Fungi
2559ac92198ba6a3eb27acdb41b84699,Ascomycota,k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Hyphozyma;s__Hyphozyma_roseonigra;sh__SH0931099.10FU
2669de7349a959d02cb645172275730f,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp;sh__SH0737424.10FU
271a4f23cef6ed5830ad6e5415a9b93a,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia;s__Knufia_sp
273bddd6ac0ed1216bbb0cc3c5dbe437,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Sympoventuriaceae_gen_Incertae_sedis;s__Sympoventuriaceae_sp
27482c48be10ad7aef8c7b68bdaaccb3,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae
27623ba5f80707409ad23fc32ec9ef6b,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Scolecobasidium;s__Scolecobasidium_cordanae;sh__SH0931346.10FU
27a086b910cb47ef84df368e45725ef8,Others,k__Fungi
27c1184d07a696dfb27f6506fb30a862,Others,k__Fungi
280009b708a7dedfb5cf165105097cfe,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Virgaria;s__Virgaria_nigra;sh__SH0869841.10FU
280d94e8da6db5347929637904af0a17,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sporidesmiales;f__Sporidesmiaceae;g__Sporidesmium;s__Sporidesmium_sp;sh__SH0968232.10FU
299841cf03f17f6282e7f709e20160b3,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes
29c1e453a5d8901148d6ff6161377f54,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_sp;sh__SH1003975.10FU
29ec1911152a26f28001124d57f8a8d7,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales
2a51dfd0f152666e1ab8902eef9a80dc,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Passalora;s__Passalora_chaetomium;sh__SH1861231.10FU
2cd1b79b545d3b990d33e04da9464b0c,Basidiomycota,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Sirobasidiaceae;g__Fibulobasidium;s__Fibulobasidium_inconspicuum;sh__SH0958688.10FU
2d8496485a39dcf54a4b3d49e012514e,Others,k__Fungi
2ee634b150cfe530908f6e9d019be7eb,Others,k__Fungi
2f777fb948632c07d3cab8a30efc4633,Ascomycota,k__Fungi;p__Ascomycota
2fb5467f0adbcab758aa59490e683d77,Others,k__Fungi
2fc0fe5122a5da3b29b1ccca037e1689,Mortierellomycota,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp
30962ce74104eb18b8d33a96b00ef757,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales
30c7147f4597e9b63f49e231c078ba16,Glomeromycota,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizoglomus;s__Rhizoglomus_sp;sh__SH0960302.10FU
31063d1b4f38cde377614d71f422fd9b,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Herpotrichiellaceae_gen_Incertae_sedis;s__Herpotrichiellaceae_sp;sh__SH0739271.10FU
31124e2f53a1ca08ebf9adc906f8ef45,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Clavicipitaceae_gen_Incertae_sedis;s__Clavicipitaceae_sp;sh__SH0954998.10FU
313e53a71ca67ab89a68c9e9ec218ddf,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp
314cae2ed2d1124a7ec38e8ca7c08c3e,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp;sh__SH0961998.10FU
31589a57f6f0f1a57047bd7e48dd7ae7,Others,k__Fungi
3325f6d258608a7aed46ffbd2029737b,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Lopadostomataceae;g__Whalleya;s__Whalleya_sp
332d80966e462f401f555c9661f05809,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae
334e7a56b5427bb155dec16eb8dabfcf,Ascomycota,k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Pezizomycotina_gen_Incertae_sedis;s__Pezizomycotina_sp;sh__SH0849321.10FU
337f865e54e4af0b67f586f28682911a,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Agaricomycetes_gen_Incertae_sedis;s__Agaricomycetes_sp;sh__SH0991361.10FU
33d15964610c075e255b4a523acdecf5,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus
3484f208e627b813e202fd109615c372,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH0792942.10FU
34e8d92441e438ebac12854c66ba8f1f,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_sp;sh__SH1012380.10FU
353f839909c5c9cf6ce90b8bfb55ecf3,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales;f__Elsinoaceae;g__Elsinoe
35bd38597e97d7172894de197f760364,Others,k__Fungi
367dac9763448f7a1556cd6a2387f53d,Ascomycota,k__Fungi;p__Ascomycota
367f1e2625f75a8a5f026416cc68ad24,Basidiomycota,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_podzolica;sh__SH1020079.10FU
36afe6b7ed1e597fa95a4931f88e7b0b,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Ramariopsis;s__Ramariopsis_sp;sh__SH0910594.10FU
36b1935c29622528ff2f5ee4b3c27ba7,Others,k__Fungi
36b2fa708e2bc9d91e8bd60887eb3041,Ascomycota,k__Fungi;p__Ascomycota
36d705306a2725471e4e9a2c155a1601,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp;sh__SH0830234.10FU
372a7287ede03d3e5195a49ce63ad218,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomiaceae_gen_Incertae_sedis;s__Chaetomiaceae_sp
375ba5a43845e5c870ec3b7c706d3ed6,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Arcopilus;s__Arcopilus_cupreus;sh__SH0978412.10FU
37bfc78a24d830f9239366f8dc6348d8,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Hirsutella
385e906bf1a508a29d2b2325cb4b9d29,Ascomycota,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron
38d1bc7266fe75a6864a24cd29344597,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Capnodiales_gen_Incertae_sedis;s__Capnodiales_sp
39009209675d0141ea11dfdc37b24138,Ascomycota,k__Fungi;p__Ascomycota
39593d8ae05212ac0d1d4ad0e3a7ab8e,Others,k__Fungi
39797efceabf022a948e9dbb912a4b3e,Others,k__Fungi
3a40d948acc018ebe284ab14a9044e58,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp
3a764861181c346098a1d2e59eb96aeb,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH0757683.10FU
3afad1c87fa47bd368b388307ec0b9a6,Others,k__Fungi;p__Others;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0983473.10FU
3b7f8c51b6df7d422da5967121b8f9c8,Ascomycota,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales
3ba96162c48373bf78eb10bf4beddb18,Mortierellomycota,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp;sh__SH0761346.10FU
3c40720b11b85aca45fdbd44dad4a47f,Ascomycota,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Saccharomycetales_gen_Incertae_sedis;s__Saccharomycetales_sp;sh__SH0992114.10FU
3c5f052bf905b19c0464a4b94fab6176,Glomeromycota,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Corymbiglomus;s__Corymbiglomus_corymbiforme;sh__SH0924069.10FU
3c78b5497316b486e2794bb848b44186,Ascomycota,k__Fungi;p__Ascomycota
3d3cc0bf94c87a5a32fa1eb4c87f5010,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys
3d45f08f2db3b5cb1d3db4d521d43543,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Onygenales_gen_Incertae_sedis;s__Onygenales_sp
3d543162cf6341af744cebb150fe47b6,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Chionosphaeraceae;g__Kurtzmanomyces;s__Kurtzmanomyces_sp;sh__SH0845082.10FU
3d612a5bfb3c350b054003f1e5e4f420,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria;s__Chaetosphaeria_dilabens;sh__SH0842460.10FU
3de73215a0987bf8f2e6e853fd0c2936,Others,k__Fungi
3df822236bd41a7445fe89a24a54d83d,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae
3dfc349c47f46ac6a5c1131467fed027,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Dothideomycetes_gen_Incertae_sedis;s__Dothideomycetes_sp
3e110c411b61b8f072b415079d7ab41d,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Bondarzewiaceae;g__Heterobasidion
3e386dd891e11e3bac457272c196bf12,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastrales_fam_Incertae_sedis;g__Geastrales_gen_Incertae_sedis;s__Geastrales_sp;sh__SH1025487.10FU
3e9b30c0bd982e25005401f2850024b0,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Dothideomycetes_gen_Incertae_sedis;s__Dothideomycetes_sp;sh__SH0950944.10FU
3ed2310a9073ab4b42415564244ec466,Others,k__Fungi
3f307c5ce52fbf61a0766f84f0fd15be,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium
3f6c472be69a77ba99355b646d02d64b,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia
401f5fd12ca4756d47d326698d07093a,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__Mycena_sp;sh__SH0997779.10FU
40df2fa2ce4a7117a7c8e86156745ebf,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp;sh__SH0729926.10FU
40e43cb1dbcd6764b59c3d6391a64a23,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae;g__Dictyosporium;s__Dictyosporium_olivaceosporum;sh__SH1203171.10FU
420e73ab85d66ba09e2ff76e53383ae4,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Rickenellaceae;g__Peniophorella;s__Peniophorella_pallida;sh__SH0963294.10FU
42187be9578dda6fe220d47bcbcf80ac,Others,k__Fungi
4317d2c632bb384830f82ad4ce023bf6,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma
4346b872c83e6e53193d10088666fa6b,Others,k__Fungi
43bba874c0d3febb9d36ab13f97cb5ad,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis
44254fa81708c0e2f105e09115bcab10,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia;s__Knufia_sp
44531f0bd75042fdcfa9811a4de14ef6,Ascomycota,k__Fungi;p__Ascomycota
44c3e4f5296464942e828e1b15566723,Others,k__Fungi
450a854662170843e4efb2576f71626e,Others,k__Fungi
454bf51ecc56404d46327405e2c67ef7,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH1003816.10FU
4563e990e5b7dfb4fffa33a595072969,Others,k__Fungi;p__Others;c__Rozellomycotina_cls_Incertae_sedis;o__GS07;f__GS07_fam_Incertae_sedis;g__GS07_gen_Incertae_sedis;s__GS07_sp;sh__SH1022612.10FU
45a208b8896d82995372226530842c23,Others,k__Fungi
45d49db303bfe37c51636266f99207d7,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Myrothecium;s__Myrothecium_sp;sh__SH0997403.10FU
45f2edc74b357f29e6eadc48c1a7b806,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH0756934.10FU
46efa806f50754366730207243acd0a2,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metacordyceps;s__Metacordyceps_chlamydosporia;sh__SH0740133.10FU
46f965156e441613a79a6d925e871139,Others,k__Fungi
478e0181ffd144d52d74a0cd385b6d1b,Others,k__Fungi
47dcbe85528f56eb6341fc1ff9919ca3,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Wojnowiciella;s__Wojnowiciella_sp;sh__SH1021949.10FU
47f89fa60d55396be248d6faecc65efd,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__Tricholoma_insigne;sh__SH0749965.10FU
49b1706dcace997ac0a130fe93036e94,Others,k__Fungi
49c7679eaff4eb6bc3da0b63b9162b42,Ascomycota,k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0886498.10FU
49d0ad64e75cb6c2734e667e1cde6be7,Others,k__Fungi
4a8283cb2bc948ecbcb323a10a520e14,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectriaceae_gen_Incertae_sedis;s__Nectriaceae_sp;sh__SH0928945.10FU
4aaee55731f7fba14809b4c20f901f60,Ascomycota,k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Stictidaceae;g__Fitzroyomyces
4b06424bc046de22df38a781353f1def,Ascomycota,k__Fungi;p__Ascomycota
4b4bb6b5c77202e0912ea079212e5821,Ascomycota,k__Fungi;p__Ascomycota
4bb4af345769ab95a51b76f3bf1c73e9,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Montagnula;s__Montagnula_chromolaenicola;sh__SH0855388.10FU
4c35f20633b39126dec4db0e5bb7cc77,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriaceae;g__Ceramothyrium
4d21125bdda83d808f209ecfa6017250,Ascomycota,k__Fungi;p__Ascomycota
4d37f75218dec81ef1d1d9902dd738ec,Others,k__Fungi
4db70f1801a9ddee1c1a3f94db82f0da,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH0990074.10FU
4e67ceb0e50c2b5bee5e81c414d7922f,Others,k__Fungi
4f488ebe3c3adbae87176437f3e54c91,Others,k__Fungi
4f68d7ad35034a0046af630d7413b392,Others,k__Fungi;p__Others;c__Others_cls_Incertae_sedis;o__Others_ord_Incertae_sedis;f__Others_fam_Incertae_sedis;g__Others_gen_Incertae_sedis;s__Others_sp;sh__SH0894137.10FU
4fbed5ab20c32b2d346a24c11682e03c,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Amaurodon;s__Amaurodon_viridis;sh__SH0988031.10FU
4fbffdc48a24dfcb602a2d2e5028ec32,Others,k__Fungi;p__Others;c__Rozellomycotina_cls_Incertae_sedis;o__GS11;f__GS11_fam_Incertae_sedis;g__GS11_gen_Incertae_sedis;s__GS11_sp
5034c058c87037a3d979c6c58500230e,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Dothideomycetes_gen_Incertae_sedis;s__Dothideomycetes_sp
5041691fd8c86bb98a288e1f0124df2d,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Conioscyphales;f__Conioscyphaceae;g__Conioscypha
524aad3720463d98e5bbcbc471e5f950,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Sphaerobolus;s__Sphaerobolus_ingoldii;sh__SH0783436.10FU
524c87de5cdf1f5d756d84fed2a60960,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Agaricomycetes_gen_Incertae_sedis;s__Agaricomycetes_sp;sh__SH0734691.10FU
528442bed2786cb1618ffec55f7e5af8,Others,k__Fungi
52e5a1da062691f018558aac873eb55d,Basidiomycota,k__Fungi;p__Basidiomycota;c__Geminibasidiomycetes;o__Geminibasidiales;f__Geminibasidiaceae;g__Geminibasidium;s__Geminibasidium_sp;sh__SH0990946.10FU
533de4e95a9a9b1bc3ccf3299f09946e,Others,k__Fungi
534eb81347bba0d3b3a64047ee31a1ad,Glomeromycota,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis;s__Funneliformis_sp;sh__SH1014420.10FU
545976e6f07b0e8321863e49b00b56f4,Others,k__Fungi;p__Others;c__Others_cls_Incertae_sedis;o__Others_ord_Incertae_sedis;f__Others_fam_Incertae_sedis;g__Others_gen_Incertae_sedis;s__Others_sp;sh__SH0863736.10FU
54873dd58321fa8f3003c6bee7be7cae,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Teratosphaeriaceae_gen_Incertae_sedis;s__Teratosphaeriaceae_sp;sh__SH1005947.10FU
54f2e220df627aa1a73eeb6c537cb321,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae
552b5cad3a350d9bb7419e74ce13899c,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillaceae_gen_Incertae_sedis;s__Aspergillaceae_sp;sh__SH0862654.10FU
555f54613c85fde26fac312e2fbac48b,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Chromolaenicola;s__Chromolaenicola_chiangraiensis;sh__SH0991277.10FU
559d9282dc92e54e92a05f3c7107da26,Ascomycota,k__Fungi;p__Ascomycota
55bd69002eabf9d6cd4c357070da736d,Ascomycota,k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Caliciales;f__Physciaceae;g__Physcia;s__Physcia_aipolia;sh__SH0866818.10FU
561907250fed149314e21f2306f0c452,Ascomycota,k__Fungi;p__Ascomycota
569017a4d2ee46ab5429a0c6fc9ef433,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Agaricales_gen_Incertae_sedis;s__Agaricales_sp;sh__SH0989592.10FU
57062b1e2da154890e91438d9c3c37be,Others,k__Fungi
571887fce818dcf0b2b5901b2e153db1,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora_sp
57751770506d3514f00450225b9fdc80,Others,k__Fungi
5794eb909bcedc5e4b5c1d539f689669,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae
57ffe73f15159ccb27806bdfdc8c9caf,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales
583fc4d2619b1fb5d8a46c7aafa8d9d2,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes
58527432bb183d74153f295e3a144e90,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp;sh__SH0970191.10FU
5870aaed9ab77f4abf7bfc5ba8d0a151,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes
58e73d043621bd3dee496673f54e7895,Others,k__Fungi
592b19bc44e453144a00100ba1825fa5,Glomeromycota,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_sp
59a05c5a34b56110e63ef2680da7152b,Ascomycota,k__Fungi;p__Ascomycota
5a31caff5c0a466db8c93ae5870f3135,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp
5a4ffafde4c9cf0bd037785f11887255,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporales_fam_Incertae_sedis;g__Diplomitoporus;s__Diplomitoporus_rimosus;sh__SH1011650.10FU
5a84128705cf2eb95a2f33881caf4011,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Teratosphaeria;s__Teratosphaeria_sp
5b53eaa8d646ca4814de2f1074b5c218,Ascomycota,k__Fungi;p__Ascomycota
5bd44ead7f9f563f5ea4ac1762772198,Mucoromycota,k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor_circinelloides;sh__SH1070242.10FU
5c320ef62b3262e043752d8f88ebd210,Others,k__Fungi
5c51ad82e7a542cd9427e9071c4a3265,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium
5c6273bc68b5339294c2a9622a18b3ce,Glomeromycota,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizoglomus;s__Rhizoglomus_sp;sh__SH0980791.10FU
5c687072eeeb22d6a27a9a5277e12883,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp
5c86aa8bb0f2ec4f4e04926e0c1eec81,Ascomycota,k__Fungi;p__Ascomycota
5cb9fc66246f0b089d9bfcfe3f40f75b,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp;sh__SH0748342.10FU
5d43ef74c3b3b596a798cc0fe5f218ae,Others,k__Fungi
5dc9d1b5f87d5017de3e31019fa40c07,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Dactylonectria;s__Dactylonectria_macrodidyma;sh__SH0736260.10FU
5dfded6ac300f70f1c878271fe1278f0,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes
